uri,label,lat,lon,type,cluster
http://dbpedia.org/resource/San_Marcello_al_Corso,San Marcello al Corso,41.898681640625,12.48176097869873,HistoricBuilding,0
"http://dbpedia.org/resource/San_Marco_Evangelista_al_Campidoglio,_Rome","San Marco Evangelista al Campidoglio, Rome",41.89572143554688,12.48144435882568,HistoricBuilding,0
http://dbpedia.org/resource/San_Marco_Evangelista_in_Agro_Laurentino,San Marco Evangelista in Agro Laurentino,41.82070159912109,12.48379993438721,HistoricBuilding,0
"http://dbpedia.org/resource/San_Marone,_Rome","San Marone, Rome",41.90791320800781,12.48728466033936,HistoricBuilding,11
http://dbpedia.org/resource/San_Michele_Arcangelo_a_Pietralata,San Michele Arcangelo a Pietralata,41.91759872436523,12.55020046234131,HistoricBuilding,0
http://dbpedia.org/resource/San_Michele_Arcangelo_ai_Corridori_di_Borgo,San Michele Arcangelo ai Corridori di Borgo,41.9033317565918,12.46327781677246,HistoricBuilding,2
http://dbpedia.org/resource/San_Nicola_da_Tolentino_agli_Orti_Sallustiani,San Nicola da Tolentino agli Orti Sallustiani,41.90527725219727,12.49111080169678,HistoricBuilding,0
http://dbpedia.org/resource/San_Nicola_dei_Lorenesi,San Nicola dei Lorenesi,41.89988708496094,12.47241687774658,HistoricBuilding,0
http://dbpedia.org/resource/San_Nicola_in_Carcere,San Nicola in Carcere,41.89110946655273,12.47999954223633,HistoricBuilding,0
http://dbpedia.org/resource/San_Pancrazio,San Pancrazio,41.8849983215332,12.45388889312744,HistoricBuilding,0
"http://dbpedia.org/resource/San_Pantaleo,_Rome","San Pantaleo, Rome",41.89709854125977,12.47329998016357,HistoricBuilding,6
http://dbpedia.org/resource/San_Paolo_alla_Regola,San Paolo alla Regola,41.89289855957031,12.47350025177002,HistoricBuilding,0
http://dbpedia.org/resource/San_Paolo_alle_Tre_Fontane,San Paolo alle Tre Fontane,41.83446502685547,12.48320007324219,HistoricBuilding,0
http://dbpedia.org/resource/San_Paolo_della_Croce_a_Corviale,San Paolo della Croce a Corviale,41.85390090942383,12.41419982910156,HistoricBuilding,11
http://dbpedia.org/resource/San_Patrizio,San Patrizio,41.90861129760742,12.49305534362793,HistoricBuilding,6
http://dbpedia.org/resource/San_Pellegrino_in_Vaticano,San Pellegrino in Vaticano,41.90500259399414,12.45696067810059,HistoricBuilding,0
http://dbpedia.org/resource/San_Pier_Damiani_ai_Monti_di_San_Paolo,San Pier Damiani ai Monti di San Paolo,41.78789901733398,12.37979984283447,HistoricBuilding,0
http://dbpedia.org/resource/San_Pietro_in_Montorio,San Pietro in Montorio,41.88859939575195,12.46660041809082,HistoricBuilding,1
http://dbpedia.org/resource/San_Pio_X_alla_Balduina,San Pio X alla Balduina,41.91970062255859,12.44069957733154,HistoricBuilding,0
http://dbpedia.org/resource/San_Policarpo_all'Acquedotto_Claudio,San Policarpo all'Acquedotto Claudio,41.85256958007812,12.55795574188232,HistoricBuilding,10
